0,77.76,-922.18,50,0,922.18,0,
0,59.96,-235.65,50,0,235.65,0,
0,29.37,-267.55,50,0,267.55,0,
0,-1.78,-235.05,50,0,235.05, ovf,
0,-21.5,-121.51,36,0,121.51,0,
0,-31.65,-44.97,13,0,44.97,0,
0,-42.37,-141.02,42,0,141.02,0,
0,-48.06,-87.82,26,0,87.82,0,
0,-52.81,-51.56,15,0,51.56,0,
0,-54.56,9.85,-2,0,-9.85,0,
0,-52.15,58.32,-17,0,-58.32, ovf,
0,-43.32,89.95,-26,0,-89.95,0,
0,-37.77,38.88,-11,0,-38.88,0,
0,-34.3,28.91,-8,0,-28.91,0,
0,-30.99,53.19,-15,0,-53.19,0,
0,-24.83,61.02,-18,0,-61.02,0,
0,-22.96,1.28,0,0,-1.28,0,
0,-18.6,45.33,-13,0,-45.33,605072512,
0,-19.78,-7.06,2,0,7.06,0,
0,-17.36,31.89,-9,0,-31.89,0,
0,-16.77,-5.19,1,0,5.19,0,
0,-18.56,-13.07,3,0,13.07,0,
0,-17.6,20.25,-6,0,-20.25,0,
0,-13.03,52.12,-15,0,-52.12,0,
0,-10.87,8.53,-2,0,-8.53,0,
0,-11.66,-9.34,2,0,9.34,0,
0,-11.98,1.56,0,0,-1.56,0,
0,-9.74,32.13,-9,0,-32.13,0,
0,-5.25,45.47,-13,0,-45.47,0,
0,-2.02,16.71,-5,0,-16.71,0,
0,-4.74,-36.43,10,0,36.43,0,
0,-8.4,-31.82,9,0,31.82,0,
0,-8.42,10.51,-3,0,-10.51,0,
0,-3.42,60.67,-18,0,-60.67,0,
0,1.63,37.05,-11,0,-37.05,0,
0,-0.41,-39.83,11,0,39.83,0,
0,-3.19,-9.74,2,0,9.74,0,
0,3.12,80.25,-24,0,-80.25,0,
0,15.89,148.47,-44,0,-148.47,0,
0,25.59,70.77,-21,0,-70.77,0,
0,30.99,70.9,-21,0,-70.9,0,
0,43.46,184.94,-50,0,-184.94,0,
0,40.52,-80.51,24,0,80.51,0,
0,12.48,-264.35,50,0,264.35,0,
0,-8.11,-163.68,49,0,163.68,0,
0,-13.57,-105.37,31,0,105.37,0,
0,-22.87,-99.52,29,0,99.52,0,
0,-22.23,81.96,-24,0,-81.96,0,
0,-16.97,52.55,-15,0,-52.55,0,
0,-17.66,-19.64,5,0,19.64,0,
0,-17.62,-15.9,4,0,15.9,0,
0,-9.14,93.82,-28,0,-93.82,0,
0,-9.5,-10.13,3,0,10.13,0,
0,-12.02,-38.74,11,0,38.74,0,
0,-12.73,-13.22,3,0,13.22,0,
0,-13.11,-23.58,7,0,23.58,0,
0,-13.33,10.46,-3,0,-10.46,0,
0,-10.5,35.11,-10,0,-35.11,0,
0,-7.76,20.13,-6,0,-20.13,0,
0,0.54,123.94,-37,0,-123.94,0,
0,-0.64,-38.03,11,0,38.03,0,
0,-2.1,-75.35,22,0,75.35,0,
0,-7.33,-33.77,10,0,33.77,-1,
0,-9.22,-3.59,1,0,3.59,0,
0,-8.96,47.39,-14,0,-47.39,0,
0,-8.01,9.97,-2,0,-9.97,0,
0,-6.43,-24.68,7,0,24.68, ovf,
0,0.17,77.92,-23,0,-77.92,0,
